sample_index,filename,tags,branch_tags,paper_use,baseline_teds,phase5e_teds,delta_full_vs_baseline,horizontal_teds,vertical_teds,complexity_score,header_rows,row_count,max_width,span_tokens,rowspan_tokens,colspan_tokens,max_rowspan,max_colspan,span_area,gt_len,copied_image,image_path
1290,PMC5029612_001_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,0.9622641509433962,-0.037735849056603765,,,159.70000000000002,2,12,6,19,18,2,2,3,41,136,images/01290_PMC5029612_001_00.png,train_data/table/pubtabnet/val/PMC5029612_001_00.png
1460,PMC3852522_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.23863636363636365,0.24242424242424243,0.0037878787878787845,,,158.10000000000002,1,36,6,16,13,3,2,6,39,317,images/01460_PMC3852522_003_00.png,train_data/table/pubtabnet/val/PMC3852522_003_00.png
745,PMC5944101_004_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.0,0.0,0.0,0.0,158.1,1,45,3,17,0,17,1,3,51,246,images/00745_PMC5944101_004_00.png,train_data/table/pubtabnet/val/PMC5944101_004_00.png
2967,PMC3892035_003_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,157.8,1,13,6,20,20,0,2,1,40,148,images/02967_PMC3892035_003_00.png,train_data/table/pubtabnet/val/PMC3892035_003_00.png
1331,PMC3930554_003_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.012269938650306789,0.012269938650306789,,,157.1,2,15,10,16,13,3,3,7,53,195,images/01331_PMC3930554_003_01.png,train_data/table/pubtabnet/val/PMC3930554_003_01.png
1424,PMC3781028_001_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.04268292682926833,0.18292682926829273,0.1402439024390244,,,156.0,2,16,8,18,0,18,1,3,37,199,images/01424_PMC3781028_001_00.png,train_data/table/pubtabnet/val/PMC3781028_001_00.png
2607,PMC5471995_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.9253012048192771,0.44337349397590364,-0.4819277108433735,,,155.99999999999997,2,31,12,15,13,2,2,5,36,462,images/02607_PMC5471995_006_00.png,train_data/table/pubtabnet/val/PMC5471995_006_00.png
1804,PMC4655291_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,155.9,1,19,4,19,18,1,2,2,38,156,images/01804_PMC4655291_002_00.png,train_data/table/pubtabnet/val/PMC4655291_002_00.png
948,PMC5619517_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6185567010309279,0.5979381443298969,-0.020618556701030966,0.5979381443298969,0.5979381443298969,155.20000000000002,3,8,24,15,6,9,3,7,54,218,images/00948_PMC5619517_004_00.png,train_data/table/pubtabnet/val/PMC5619517_004_00.png
3578,PMC5778330_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.8884462151394422,0.49800796812749004,-0.3904382470119522,,,154.3,2,40,6,14,2,12,2,6,74,306,images/03578_PMC5778330_006_00.png,train_data/table/pubtabnet/val/PMC5778330_006_00.png
4139,PMC5806365_006_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.4663677130044843,0.4418604651162791,-0.02450724788820524,,,152.5,1,40,5,15,0,15,1,5,75,269,images/04139_PMC5806365_006_00.png,train_data/table/pubtabnet/val/PMC5806365_006_00.png
4944,PMC3575376_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table;wide_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.3848396501457726,0.435672514619883,0.050832864474110395,,,152.4,1,30,10,14,9,5,2,10,42,378,images/04944_PMC3575376_006_00.png,train_data/table/pubtabnet/val/PMC3575376_006_00.png
582,PMC5129366_009_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.1049382716049383,0.1049382716049383,0.0,0.1049382716049383,0.1049382716049383,152.3,2,22,6,16,15,1,4,3,43,201,images/00582_PMC5129366_009_00.png,train_data/table/pubtabnet/val/PMC5129366_009_00.png
323,PMC2928200_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.46153846153846156,0.42307692307692313,-0.038461538461538436,0.42307692307692313,0.42307692307692313,151.1,2,17,12,16,0,16,1,5,38,268,images/00323_PMC2928200_005_00.png,train_data/table/pubtabnet/val/PMC2928200_005_00.png
1305,PMC5480190_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4411764705882353,1.0,0.5588235294117647,,,149.8,2,22,8,14,4,10,2,8,84,196,images/01305_PMC5480190_007_00.png,train_data/table/pubtabnet/val/PMC5480190_007_00.png
3494,PMC5735951_003_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table;wide_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,149.29999999999998,1,25,9,16,16,0,3,1,48,295,images/03494_PMC5735951_003_00.png,train_data/table/pubtabnet/val/PMC5735951_003_00.png
703,PMC3128030_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.7435897435897436,0.7435897435897436,0.0,0.7435897435897436,0.7435897435897436,149.1,2,12,7,18,0,18,1,2,36,148,images/00703_PMC3128030_005_00.png,train_data/table/pubtabnet/val/PMC3128030_005_00.png
1918,PMC5913892_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6594827586206897,0.6594827586206897,0.0,,,147.9,2,36,5,14,13,2,4,2,37,276,images/01918_PMC5913892_004_00.png,train_data/table/pubtabnet/val/PMC5913892_004_00.png
3637,PMC4565435_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.13793103448275867,1.0,0.8620689655172413,,,147.89999999999998,2,29,7,13,1,12,3,7,72,246,images/03637_PMC4565435_002_00.png,train_data/table/pubtabnet/val/PMC4565435_002_00.png
4980,PMC3734054_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,147.4,1,22,3,16,1,15,8,2,38,140,images/04980_PMC3734054_002_00.png,train_data/table/pubtabnet/val/PMC3734054_002_00.png
146,PMC4055645_003_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,0.0,0.0,147.35,1,20,5,17,16,1,3,2,35,177,images/00146_PMC4055645_003_01.png,train_data/table/pubtabnet/val/PMC4055645_003_01.png
1343,PMC3290977_008_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.0,0.0,,,146.45,1,20,4,17,0,17,1,3,51,141,images/01343_PMC3290977_008_00.png,train_data/table/pubtabnet/val/PMC3290977_008_00.png
2185,PMC4458272_006_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,146.1,1,25,5,16,16,0,3,1,48,195,images/02185_PMC4458272_006_00.png,train_data/table/pubtabnet/val/PMC4458272_006_00.png
3262,PMC4080784_004_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,145.9,1,32,5,14,14,0,6,1,60,224,images/03262_PMC4080784_004_00.png,train_data/table/pubtabnet/val/PMC4080784_004_00.png
2877,PMC3930763_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,145.79999999999998,2,18,6,15,15,2,4,2,46,164,images/02877_PMC3930763_006_00.png,train_data/table/pubtabnet/val/PMC3930763_006_00.png
3978,PMC4232642_003_01.png,row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,144.85,1,13,5,18,6,12,2,2,36,131,images/03978_PMC4232642_003_01.png,train_data/table/pubtabnet/val/PMC4232642_003_01.png
4918,PMC1866239_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.805699481865285,1.0,0.19430051813471505,,,144.0,2,37,10,11,0,11,1,10,78,414,images/04918_PMC1866239_005_00.png,train_data/table/pubtabnet/val/PMC1866239_005_00.png
1928,PMC4298376_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table;wide_table,,vertical branch / rowspan evidence;long-range relation evidence,0.4899598393574297,0.44979919678714864,-0.04016064257028107,,,143.20000000000002,1,23,9,16,16,0,2,1,32,289,images/01928_PMC4298376_002_00.png,train_data/table/pubtabnet/val/PMC4298376_002_00.png
2189,PMC5910617_002_00.png,row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,142.0,1,25,5,14,6,8,4,5,50,185,images/02189_PMC5910617_002_00.png,train_data/table/pubtabnet/val/PMC5910617_002_00.png
4810,PMC3533931_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.30000000000000004,0.30000000000000004,0.0,,,141.8,2,23,8,13,0,13,1,8,54,232,images/04810_PMC3533931_006_00.png,train_data/table/pubtabnet/val/PMC3533931_006_00.png
3820,PMC2836992_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table;wide_table,,horizontal branch / colspan evidence;long-range relation evidence,0.40234375,0.5,0.09765625,,,140.6,1,29,8,13,0,13,1,8,47,299,images/03820_PMC2836992_005_00.png,train_data/table/pubtabnet/val/PMC2836992_005_00.png
4501,PMC5085155_002_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.9126637554585153,0.9372197309417041,0.024555975483188774,,,140.5,1,41,5,13,0,13,1,5,65,278,images/04501_PMC5085155_002_00.png,train_data/table/pubtabnet/val/PMC5085155_002_00.png
857,PMC5371202_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0705394190871369,0.043824701195219085,-0.026714717891917816,0.04489795918367345,0.04489795918367345,140.3,1,43,5,13,0,13,1,5,59,298,images/00857_PMC5371202_006_00.png,train_data/table/pubtabnet/val/PMC5371202_006_00.png
1431,PMC5242046_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.055118110236220486,0.055118110236220486,,,140.15,2,25,4,14,7,7,3,4,43,167,images/01431_PMC5242046_003_00.png,train_data/table/pubtabnet/val/PMC5242046_003_00.png
990,PMC3765778_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.327217125382263,0.31976744186046513,-0.007449683521797867,0.31976744186046513,0.31976744186046513,139.4,2,36,8,11,0,11,1,8,78,330,images/00990_PMC3765778_003_00.png,train_data/table/pubtabnet/val/PMC3765778_003_00.png
2177,PMC3851528_006_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,0.37755102040816324,0.0,-0.37755102040816324,,,139.05,1,16,5,16,16,0,4,1,49,131,images/02177_PMC3851528_006_00.png,train_data/table/pubtabnet/val/PMC3851528_006_00.png
2771,PMC5931300_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.5413533834586466,0.5877862595419847,0.046432876083338126,,,139.0,2,29,9,11,1,10,2,9,64,303,images/02771_PMC5931300_003_00.png,train_data/table/pubtabnet/val/PMC5931300_003_00.png
1131,PMC6025475_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.3227091633466136,0.3227091633466136,0.0,,,138.4,2,34,6,13,11,2,4,2,29,299,images/01131_PMC6025475_006_00.png,train_data/table/pubtabnet/val/PMC6025475_006_00.png
2834,PMC3302058_002_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,137.9,2,10,9,16,12,4,2,2,32,146,images/02834_PMC3302058_002_01.png,train_data/table/pubtabnet/val/PMC3302058_002_01.png
1065,PMC4359777_003_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.11304347826086958,0.0,-0.11304347826086958,,,137.79999999999998,2,8,11,16,13,3,2,2,32,140,images/01065_PMC4359777_003_01.png,train_data/table/pubtabnet/val/PMC4359777_003_01.png
